"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"CLUG_00056",699.480554993978,0.252729553451234,0.22931115994242,1.10212496205895,0.270407348598376,0.999888861045291
"CLUG_00057",12230.8012893111,0.0611136598015921,0.178596499340043,0.342188452894775,0.73220907454922,0.999888861045291
"CLUG_00058",3686.96953257482,0.0468821490741365,0.0774566235437895,0.605269722964777,0.544999795369002,0.999888861045291
"CLUG_00059",1569.50500017046,0.0242087622683653,0.131789430741799,0.183692744798291,0.85425450087167,0.999888861045291
"CLUG_00060",2187.86170545644,0.105834685791933,0.110469268947698,0.958046403312769,0.338039359980562,0.999888861045291
"CLUG_00061",2101.20351212359,-0.0449132007740334,0.100936426818581,-0.444965233956206,0.656344878664723,0.999888861045291
"CLUG_00062",1121.26101820627,-0.286130837082223,0.25060512776058,-1.14175970635199,0.253553915273647,0.999888861045291
"CLUG_00063",1258.73151484342,0.100423349906221,0.211823683639835,0.474089337795538,0.635436201520496,0.999888861045291
"CLUG_00064",1595.03792948404,0.206071918606777,0.201928834366149,1.02051754645954,0.30748307192776,0.999888861045291
"CLUG_00065",952.881615352369,0.0994502387016297,0.344731249063319,0.288486288875317,0.772974524493495,0.999888861045291
"CLUG_00066",1613.29236786357,0.00879021459949957,0.208159494103579,0.0422282665383767,0.966316729213764,0.999888861045291
"CLUG_00067",222.81087085625,-0.223778891237209,0.197111829309867,-1.13528899823369,0.256254250336655,0.999888861045291
"CLUG_00068",279.381849729798,-0.216873002069072,0.161987590551992,-1.33882479102289,0.180627718159116,0.999888861045291
"CLUG_00069",5065.99789024281,0.00293431582229145,0.216579488357209,0.0135484474755606,0.989190233644971,0.999888861045291
"CLUG_00070",676.031276313285,0.0798743167448407,0.190516522837995,0.419251388567286,0.675032419253826,0.999888861045291
"CLUG_00071",2261.60718574367,0.0800504834740424,0.126607684724946,0.632271916574034,0.52720921111122,0.999888861045291
"CLUG_00072",5866.62729248087,-0.353289630847547,0.294649181578364,-1.19901785898424,0.230521001423417,0.999888861045291
"CLUG_00073",13572.2655085115,-0.00919200779000392,0.131835414631747,-0.0697233578373438,0.944413850155652,0.999888861045291
"CLUG_00074",190.133036785152,-1.17275672393194,0.260901466813952,-4.49501774847526,6.95641446227777e-06,0.00107034777118236
"CLUG_00075",7814.42909596902,-0.404546617663141,0.300250207663369,-1.34736498872536,0.177862710772418,0.999888861045291
"CLUG_00076",3136.82173145133,-0.378421963063063,0.334530572225893,-1.13120292876411,0.257969689528391,0.999888861045291
"CLUG_00077",3520.93624070002,-0.141423961045753,0.121961304885681,-1.15958058318838,0.246219610169636,0.999888861045291
"CLUG_00078",14904.1566174675,0.392447045093286,0.149249975317904,2.6294613734935,0.00855202466686863,0.352909466425407
"CLUG_00079",930.682465914966,-0.137730984844164,0.15840294082318,-0.869497650286103,0.384574992718484,0.999888861045291
"CLUG_00080",6102.30491577707,-0.0693294549310778,0.138098163961282,-0.502030243867074,0.615646246834206,0.999888861045291
"CLUG_00081",3107.90493170908,-0.023886785095409,0.122030843585414,-0.195743833227619,0.844810674053218,0.999888861045291
"CLUG_00082",6163.60591357212,-0.115789644643337,0.177288950866336,-0.653112583031948,0.513683700767221,0.999888861045291
"CLUG_00083",7471.82615497483,0.0609606494942473,0.176652126950476,0.345088681051304,0.730027702597559,0.999888861045291
"CLUG_00084",1970.03014500248,0.147282375091845,0.202310186079679,0.728002766177271,0.466611892988003,0.999888861045291
"CLUG_00085",4916.44665785643,-0.141915244367188,0.0916574625678439,-1.54832176662259,0.121544846392555,0.999888861045291
"CLUG_00086",16691.2738157533,0.0422902108362056,0.20410777073406,0.207195496203362,0.835857184508372,0.999888861045291
"CLUG_00087",2139.37946085017,-0.071313293516595,0.121110004995242,-0.588830737141798,0.55597482447212,0.999888861045291
"CLUG_00088",3823.21907182617,0.156964562969788,0.110108859468399,1.42553981330481,0.154001220002841,0.999888861045291
"CLUG_00089",3465.24380824232,-0.156849868151501,0.210993352750182,-0.743387723390568,0.457246974761253,0.999888861045291
"CLUG_00090",9165.15162061404,-0.00186314380249497,0.0831812252843483,-0.0223986097358624,0.982129989344727,0.999888861045291
"CLUG_00091",1419.52333124412,-0.0310443282116977,0.252858291987335,-0.122773621413423,0.902286363265198,0.999888861045291
"CLUG_00092",4746.20155999236,-0.00735138703926867,0.0926370504318444,-0.0793568772429481,0.936748767397556,0.999888861045291
"CLUG_00093",8231.66354955501,-0.0307995878584536,0.0784534074011462,-0.392584450806194,0.694626425833873,0.999888861045291
"CLUG_00094",6695.22763899027,-0.208670178234768,0.362901586966192,-0.575004865586901,0.565288006354337,0.999888861045291
