"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"CLUG_00028",119.89243847016,-0.553255367937785,0.381980087949838,-1.44838797987407,0.14750857456439,0.882983836235175
"CLUG_00029",2315.96509501918,-0.16995609977227,0.0921462080448815,-1.84441772893671,0.0651222855289659,0.711255003933546
"CLUG_00030",73002.3977437656,0.0768217289595122,0.134172041848602,0.572561376431886,0.566941717505687,0.998826684666613
"CLUG_00031",1685.40601930038,-0.316077153277798,0.153217982292635,-2.06292465511074,0.0391197872338273,0.570088357182475
"CLUG_00032",6776.9023684047,-0.172696713373867,0.124049975713036,-1.3921543505447,0.163875662854752,0.898527685279902
"CLUG_00033",502.130875968446,0.0563319164991171,0.279769283310046,0.201351327181579,0.840423871002911,0.998826684666613
"CLUG_00034",7810.27795549822,-0.0264614266187696,0.175798369424036,-0.150521456515578,0.880353223732853,0.998826684666613
"CLUG_00035",5902.20984261314,-0.0338103647212748,0.146031451091944,-0.231527965164075,0.816904662496671,0.998826684666613
"CLUG_00036",2554.07396637999,0.0504509621116905,0.21809241408949,0.231328367482736,0.817059710209611,0.998826684666613
"CLUG_00037",1875.98866297438,0.15840818731244,0.12856938213765,1.23208328980569,0.21791797280785,0.957264295078144
"CLUG_00038",434.314357726401,-0.0488463161768742,0.15252632786599,-0.320248424388679,0.748780017186957,0.998826684666613
"CLUG_00039",2071.73332763126,-0.0339390842972751,0.127627324832219,-0.265923338453517,0.790298250551497,0.998826684666613
"CLUG_00040",198.478348297236,0.390308243449281,0.264891957163824,1.47346203949821,0.140626492382526,0.882983836235175
"CLUG_00041",2751.23946590058,0.131636032993263,0.0921348187323713,1.42873275059707,0.153081060840614,0.882983836235175
"CLUG_00042",5462.16592915222,0.0686558895975421,0.202190801244957,0.339559906656508,0.73418797571118,0.998826684666613
"CLUG_00043",2757.33757808049,0.0340727898496295,0.0851577309521457,0.400113876551933,0.68907264402226,0.998826684666613
"CLUG_00044",3654.91621299403,0.0909707584965605,0.108445195414462,0.838863890178658,0.401545693150292,0.998826684666613
"CLUG_00045",1607.6127688693,-0.150383470249355,0.123779706416917,-1.21492831581642,0.224393432994849,0.960502499662648
"CLUG_00046",814.58345998148,0.241470312729343,0.203563611478608,1.18621550765088,0.235537203589735,0.973234942751494
"CLUG_00047",1396.54046069932,-0.163734612935593,0.401631238112348,-0.407673998927822,0.683513028944504,0.998826684666613
"CLUG_00048",15631.6910128985,-0.0350825533272556,0.119461901249561,-0.293671479863415,0.769008949589463,0.998826684666613
"CLUG_00049",7645.33824435656,-0.0566452863701864,0.0651514157307928,-0.869440605930132,0.384606181220604,0.998826684666613
"CLUG_00050",3651.82076919058,-0.0532321809700227,0.0723026018090105,-0.736241568604088,0.461583698867533,0.998826684666613
"CLUG_00051",3233.15519098964,-0.153219742972382,0.0894603304624536,-1.71271156925458,0.0867656156638185,0.791037352511582
"CLUG_00052",7209.25298976678,0.0389104552880096,0.202861946889295,0.19180756117481,0.847892947976914,0.998826684666613
"CLUG_00053",4938.77892079207,0.0819651378078717,0.0684121937121499,1.19810714085192,0.230875309240121,0.968084640326377
"CLUG_00054",2015.21803887104,0.151085933474248,0.148230454163691,1.01926378305098,0.308077752970948,0.998826684666613
"CLUG_00055",3591.1314051117,-0.468865045935793,0.292209868089998,-1.60454898049982,0.108593097034315,0.834347011106924
"CLUG_00056",696.781937970199,0.597513679874034,0.18954242400117,3.15240075156128,0.00161933860111029,0.0766881580639739
"CLUG_00057",11686.5341127098,0.0958005691284492,0.156698052530308,0.611370515341408,0.540954317639319,0.998826684666613
"CLUG_00058",3823.51678776049,0.154310412758391,0.108896771740766,1.41703385960545,0.156473028184624,0.887147576712428
"CLUG_00059",1471.41167338676,0.0734257935694999,0.133845310759078,0.548586970683394,0.583288929400467,0.998826684666613
"CLUG_00060",2167.12432691213,0.0251314113604349,0.113526143980572,0.221371135134615,0.824803465729705,0.998826684666613
"CLUG_00061",2014.92127747171,-0.0400102483655054,0.0944622062289218,-0.423558266980803,0.671887996362347,0.998826684666613
"CLUG_00062",1167.49789034432,-0.153861263473004,0.215439286208319,-0.714174588028611,0.475119228457747,0.998826684666613
